keyword,headline,publication,date,url 
Jio,Jio Financial share price jumps over 3% as subsidiary NBFC introduces digital Loan Against Securities,Mint,2025-04-08 08:37:02,https://news.google.com./read/CBMi_wFBVV95cUxPTXE1TXBLdldZVElKSDJVZjV2eVlsei1kRXhibi1GMm1WMzNCbGtHQk5kSDVicFJ2QnVXZnNYUDBabGxMRG1sZ29HejJrMmUyczVmRXFETTNWMHlfREtiR3NwMEI5b1NNWGpJcm81YWRNcDZudGJ5eU1uT3V6a0JuT3lXRXZOV0x1cGwyc1NtQUxuTko2TV9xM040ZVU5WHdFODhzejFfVHhVa05RYlExYWpmMlhLdWVVU0JKYi00R0RteWoxdGpzc2xyQVN2QWNQeldvSmFsLVdwZ0UwdElNN3pFMy1oQUszZkt1aGZrUmxJT3lLOEJQWlpKLUpXSjDSAYQCQVVfeXFMUFNUaDdVZUduUUNpeE52QTc1R29LNHpxZHhOLVNPMG5yN09ieTdQaGZiVlFwWmdLeFhsbmxNUmJwUUY1ZmtxSEFkVzA1c0hFUVJYNXdJN3dCakhoaGZCbzVkSWk0NW9RSUtNQ2lXWlE4OWt4QlpzVW9PRnFweUdYbWptOXU3MGp6Rm5SSThwYVFlRjd3eGF6bUoxSm1feWtNSTdMcmYxTF9lSG5EdUhaZ3lZc3cxVU5Ga2xKVTIyQjFPb0Y4R3g5MnJ3M2paTjFpY2dVeEt4VjdQQmxyenFnQnU4Yl9pekNyQWZMcHVnTWk0SkoxbUtpdm11Y05zVTlDSzZZMjc?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Services To Now Offer Digital Loans Against Securities,Inc42,2025-04-08 10:45:39,https://news.google.com./read/CBMilwFBVV95cUxNeUtkQW5XNTFKRTk4a2J6eGJQM2YzUk5MMC1MUENwVmthT1drdFJpMVEwVm1lYmVqa25VNU5scmsxbEg3T0JYcW1sSHRzcjRwbUZUZWpVUVc1RjRWMEc4TnRjTlZETllNS1ZxdXdFNjVIVm1zX3FVSHZmNnk2YnBDSXhGa1FSR3BjdVE2WTFTWGhWYXRGVzRr?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Services shares jumped 5% in fag-end trade; here's why,Business Today,2025-04-08 09:34:34,https://news.google.com./read/CBMizgFBVV95cUxQS0FOelpXZ1cybkJway0wUE90ampUbzRCUUVfejJfcGVDb3h3Z042UUNxN3dyWkZqeTBDSXNNdWtXZnRZRjZjWkNheUEwZ1k0OFFxbkJqbFJ1ZXZVRy15QXF0V2ZBbTFRamdmbEdERWJsZVNsRW9JZTdnUjJTbWZUX0NRdHBCa0lTZXQzY0tPRjNrV2s5X2gydUM2bVpFNDBLWFhNR1ByMHVwMDRaVkxsNW1uWkZVOUNzT3VSSWl1VDYyZkZDYjRmb3RJd09Cdw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Services Faces Bearish Shift Amid Declining Financial Performance,MarketsMojo,2025-04-08 04:25:45,https://news.google.com./read/CBMi3gFBVV95cUxNVnVHY3ZHaktQaE9VTlpaYm1lV3JHZnV0MWU2RXd1Z3p0U2YtSFFSWWcyTTVSaEtUUGE1M2Q5S2wyZlBoOVlsMHpmTXVJQ21yRUtRam90ckRzZXUwdVJDM0V2Vk5tdWJMZ2JwZ3NCdGg1Tjd5Zlc5UHAtTXRGQ09RSEd4MHpReVE3cjdvYm9RLW1mZEFuSHdsQXNCeXlRZkxGYTEwcGJUeGVwQ09oVmdSaVlnazQzdFEtN2lTeDRETjlkaldUckRjdi1KMHNjNjJpWnh0aWtsN1NXSkVHRFE?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Jio, Airtel, Vodafone Idea comply with Trai order on publishing 5G, 4G, 2G network coverage map",ET Telecom,2025-04-09 15:23:02,https://news.google.com./read/CBMi8gFBVV95cUxNUDB0MU5VU05mZTVVMXVGZ2lPaHZaS0k0MEFYa08wUnVXYWNnOEU3T0ZHUXZDZFpCeUdZcnl4RkdLWmFVTXdfVE5VcXcycFBTREhDbG15R3FNd05ISVlueUM1S2FPYW52NDJhN29xNmpSNHBGWFdzbHFSYjJQNFhsRW45TjFmRGh4dG5JcU5BaF8wbTM2c2JJalJXZTh1bzk5NkN4bUVNNVQ1WFRXTFFBbmZLYUpoN1ZtYTlvbHlidFRIOTVhM3lNQm1yWlFhMkJ4SklWQ1FTVFl2WkFfTTY5aUJiRnNMekhwSkdxOThaU2ZuZ9IB9wFBVV95cUxQTGplVWQ1X29feFduSEtJZkg1VUNKVVJPUGx1ODNPcmRfZ3BjcV8wN1JzSXZLcEhVNzhfcWhMZ18zdDZGUEppLWp3QUc5MmIyWVU0QVlBQWswNUpNb3lvRUhDZks4YTlFZ1ZDWUYzYWZuaEUyMkFIV1JsQ1BLdVRlT1U1bHp6QWhhR2xrdk1scUdPV0dwa3dkdlRLNHdFNlItdmlKSFA1bTRaYWJPMVNYZjZnSW40NU5pQVF4c0xVMW5mRWRsQmtYMWVrQjJHSFk1QTExNkNEd1V3RGl3MnVpcENSel9MdVB2N2RIZlF5Z3FaUTZxeWFN?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Reliance Jio Coin: Check Latest Price And Market Capitalization – Uses And Earning Steps Inside!,news24online.com,2025-04-07 07:18:15,https://news.google.com./read/CBMizwFBVV95cUxPc2I3Q2ZrcU1LM1ZBMDRsXzhGRGZmTmJST3RzVE1KdXNqVS1OWmFsUzR5ZTJHZ1hmRmRmdUY2UGVtM0tleFJiV0RJWDFoUy01cGtGajd4eTM2WnYycnVWX3RzUDJXVHNrZ3E3QjF1ZGc4ano4NU41Qk1oSDZIeUFWN3hQbDZrTjZKM3JEajgwaG82N0cwQWlZUGhUNEp1ZTRPMWZGNjBiQW95dXZuaGJ6ODIwMTl2Tmt2T2dqMFlhaXE1MlpWT0NHajcxWWJxcTQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Mukesh Ambani's Jio Finance Limited forays into digital loan against securities,Indian Startup News,2025-04-09 11:32:34,https://news.google.com./read/CBMivgFBVV95cUxNOFF4MzFwTDduYTBDQVk1eHZjRHZQaVZoRzcxSGJoTWFCOEJ2WVl3MDY5M0dJQVU3c3RjcXJXU1R4MGZSQ2FPSXhJSjluRXVocUVqUHAyN05xSS1FUTFRYWx0V1lYbnN1RXljUmQtVjlfVjA3ZjlpQ3diMDduV1hxNWVzY042QUV4U2k1aV9rSTB6Q3pVRkhZSlNiX3AzNXRacV9vYjg4bm1YU3JMeVVkOFB2ck1uVUxSRXpoQVZR0gG-AUFVX3lxTE04UXgzMXBMN25hMENBWTV4dmNEdlBpVmhHNzFIYmhNYUI4QnZZWXcwNjkzR0lBVTdzdGNxcldTVHgwZlJDYU9JeElKOW5FdWhxRWpQcDI3TnFJLUVRMVFhbHRXWVhuc3VFeWNSZC1WOV9WMDdmOWlDd2IwN25XWHE1ZXNjTjZBRXhTaTVpX2tJMHpDelVGSFlKU2JfcDM1dFpxX29iODhubVhTckx5VWQ4UHZyTW5VTFJFemhBVlE?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Airtel, Jio, and Vodafone Idea Entry-Level Unlimited 5G Prepaid Plans Detailed: April 2025 Edition",TelecomTalk,2025-04-07 08:06:18,https://news.google.com./read/CBMiiwFBVV95cUxNVUNLbmVRdENHN18xcUhtVEUwOTVveHVQOEdkTXNFYWh6VFFERDlfUHFJSm1PVUJBM2NiZ1J5Z0trQjI2Z2lMMlVOczByNVRHTnZFN1JvWHFFSlB1N3pfa00tOS1YN21nc3Q2NXU3VnBiM0gtYjhNeFhWZ1VMWlJpc2NWUHk4bnN0a2Iw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,BSNL challenges Jio-Airtel with 180-day plan with OTT benefits: Details here,India TV News,2025-04-09 15:41:38,https://news.google.com./read/CBMi0wFBVV95cUxOYzFkZ01MYzlvMTQ4RzZBZUJ1MEktVmItelJ0a1Y0RGx0MEQ5WVZzc3NTcjZNVjB5dW9wOFJiSlNFb1RWU2wwbU9BU0k1cU56WEJTek9aR3puZ0FqejJJSHQ4WFhCMjBqbjMzbXNFM19JQW55NHlNN3BINjB5UXZXYm5JSXV2ZGdzTHkyQW9FVjJNdE9XQTZQNWdYOTUzMTMtemFNb0VBLVVsaUlZYTE4VEV6Wl9jUDJDSFhoQzZnb2tPMXd3ZnRrQ1FfUWVBQzRBQ3VB0gHYAUFVX3lxTE5qX0dING1tM2R0MGF2dVdXZmxsRUk4M0w5THpQaUg2RXV1TFk4NEhMYVVJRGQzaFFncm1CRDM0bm1WSVVIQjNmOWVBbVRKNy1IdU4yTG43Vmc4djlrTVZHdVdpMDNFLUhYU2xQc1FRSmlrVDZTYkJYZGZYdmFCc3dDY1ZKaFFZbENtcDdhSGhyOXZWYTh3Z1hjYVZYc1lBYUtWdFZpR0lOTEdBcGdoc3R0Ump5eE5yT0RRZE44OTcwdGU4Xzc5Qkg3X25hczBsWVZDdTZHSnprUQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Don’t miss out: Free Jio Hotstar IPL 2025 subscription extended — Check details,Mint,2025-04-05 11:49:16,https://news.google.com./read/CBMi1gFBVV95cUxQSHFFTFcxS2xuTXIzc1FxYkZPVVBycFBRRXJjQ09feklLS2U1WVVBQTFYLVVoS2owM2hpTzVKWWd6MWE3VWtQRUdrcGRMNG8tcXBwSDRkVDJnVVU4V0FMR1FNM3RFZmV4WFEzMC0yNjNRMllRa1Fqb3U0TnMxZGZ1Z2s4N0kxZW9WXzJzNG9uYkdFYkZ5aTd2c0h1V3Bpb29zRGk1N3hudzMyUzd4UEVjejBINVlOcnpDOGk5UGNYaGF1Q2ktUzZZM1Q5ZGlCN1QtQ1Jvd2pR0gHbAUFVX3lxTE5uUFAyeGQ3VXFtSHNQVDllQUUtVWlibTVUazhjaW1PYjFLRmJrNGNXVFg1T1JBaDZXdDNMN0s1bjE1Vm5WN2hCdVpfRXBuMzBmd1c1MHN5Q1BlbFhRTmFKbHpoR2Y1SVRMUEpVcExZNHYzQnh3OGFYLS1rNlpudTJJN2x3a21IazU4QVQzbS1KMXM5M0hkbGZIRU9fc2xpRE5IbWphSXhDR0c1RDV4RFpXTjhjNDU4YWtoZXRoTTRFTFA3SzFyVzdqczRTdUZkMW03amtjZmQtdUdaYw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio extends special offer plans to watch free IPL on JioHotstar,The Economic Times,2025-04-05 15:05:09,https://news.google.com./read/CBMi4AFBVV95cUxPQU1iUG5LN1FBaWVTQkJrdTBvLUNtRmFCYnZVLVU2NWI2VE5ZSkdIM2RKV1BWa1lfb01qSkNuS0NZcko1M1l3LWx1Q1RUd3MzYnNST2VZSlJwVlBid1lDQ0YzLUVJWVNwX1FGSWdYYVF5MjNwOWJhWlhvMjdJNi02VFhmbms5cWJ5U01JV3FTanJNZGg2SjhZWXVGRlYyTXRydmpTTExZS09TWGhjOXBnUXFSVWRKSmVYRlhiM0NTV2VWMi1LN0FRU0JnNXloUGItX2ZsWE5wVDlvR05kRnItS9IB5gFBVV95cUxPVEdxRVpPQl9VZXBXTEtOZzg5SmJIUzU3YjhOWS1wam9naU9jMHZUYy16enNlNTZQUHlfbzBZQWdHM1lDM0FrQUFvV1ZLVWxMcEwzQXl5LXhabzlxU09NRTVFemxKSkJCSE01aVE0OWY4NjdCdE81LTJISTZBblNULVdYNlRqMmhxcUFRbWhLdTBfNFY4YUtBeW9hYk9pYlRSc0VJbUxpclJ3S0dqc2NlWnd0bnRfeE80UnhzVFM3emRjY0RHdWVaSXp3UTlJaUIxdGM3MXFFRWtBcmxELWRkNVdLUzFPQQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"No loss in Jio billing, says BSNL as it counters CAG’s ₹1,757-crore finding",Business Today,2025-04-09 10:25:03,https://news.google.com./read/CBMi2gFBVV95cUxPTS1tbElYZGJIY3BzUEo1R1JIWkVKQ0RuYWxVTG9JZ1JXU3JORUlPa2pUYk1CMWYwYW5QaFZxNzdqdFNxM29TVkdIdGZXUzhzVk5TRnJnaW9rTGRMMC0zVFBnVVhIaUtyb0VZc0FZdnhXV2s2UkdTUHkyY0NEVUhDalY3MFViXzRwTElNZDJOSWNGazVmZnVLZzh5MEVtcVNfUFlQVk1JLXdHeW5HVTFsekFuQ2tYcnkxNHZCeDVHWG1WSTRpR0E0Q0NhTzNFQmRJdXhuWVZaMXR0Zw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Jio's affordable plan offers 90-day subscription to Zee5, SonyLiv at just Rs 12 per day",India TV News,2025-04-05 10:17:54,https://news.google.com./read/CBMi4gFBVV95cUxNMTdxb2hWeV8yZktFZ0RWbTJmMFRnbUpTaFVSUmlQX2FwdmFfQS1lY1Q3cmtOYUdzSVBDMkg5SDN5cUhObjJVR2xqbTUyd05xOFBfRXJ5bFhYelI0djJ5ejAzX0o0cEZNc19OLU1ocVo3QzA2Sm9aZ1QydW15clVxNG9MMWVXVFg5ZmZzYjFIcDJBZkdUSnZtcW1rdVJoNFFPb0o3VGs0WlN4SVRsUVQ3VXpOWGF5RlAzbmh4MWk5VDJaSHdoeHM2VDJSTnYzaHZ2WmZXeGVEN1NYOGkySF9LdjhB0gHnAUFVX3lxTFA4RW05Q3dCTUxENUtXbGl2OGVhLXJvMEp2Mkg1czYyNXBEaVZWaWFFWmZLUWc0UjBpVnM0SzgtbFMyRW83b2llS0sta2ZwNVctN2JOalphYVR0TUlrVDRmbkRGZjhXejJHVnRjYUlhNFBMVWFrWFNPcmhGODRDYmZ5MTBTTldXSnp0Z2NYU1BrZ1dFOHhHMXY1WS1IR3ZCekNMX21zZnEzbDRCaUtlRnNST2s1ZFF4VkhrTzRMWGRTVFE1RzFVNlRScDJheElLNDNPbTNxSi0xeHJvWGZWeXgwaEFkSUItWQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio extends ‘unlimited offer’ with free JioHostar subscription until April 15,The Indian Express,2025-04-04 02:26:00,https://news.google.com./read/CBMiuAFBVV95cUxNcHZHYVBKZE5HZHJuMS1YcHJIY2doUFB3d3QtWGhGWUVEVVAwUlFvLVdQUHZ4NjVHREJwNzFKSExjTk9qMktkM19XT2RJVkVvRkhmQUxkSlAwcmRySmhkcnp5M2w4VEtFYWlFMGs0amFIUlBIaVgzSTBFSjVYcFhjQmJYSDFnNXJla3ppWG92b2ZPbUh6NHBwUzRlQURiWGNZUHRWbmF2cDV6NVBaWDNZdjNfOUUtekdC0gG_AUFVX3lxTE5kVmliN241OUtMaS1VU3RPRG1YQ2x3WEF6Y0NkU1dxRFBRaVh4S3hKdmZPQlRBcHVaT0l6b2NTSkpHcTNFQ0hCNzlHMlNyWHFuV0R6LU9ka2x3aWxuWW5kT1hka1o5eF9CcXZUX1BsZV9TRzlFX0Fmdlgxc0IzeDZ1S0pRMHNkeDd1YllOVXUtcWwyQ0FIdXZGczlUa0lyZ2xvQkR0SlhrazhiUlcxaUZtQnkxOGZHQWJtQ25TbDhn?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"We Are Missing Risk Capital In India’s Gen AI Race:Reliance Jio’s Chief AI Scientist ,VP Gaurav Aggarwal",Inc42,2025-04-09 10:30:47,https://news.google.com./read/CBMiwgFBVV95cUxOZW9IWk1hWVllSG1NTkM3bG5hcW8yQzF4bGQzYk40UldLb0JBSEg1OFdKODJKbWhzYTFUaEU1SmhKTWROVEttRW90LVJCbHVEeGstX192YndFRlU4OTY1Z2RlRi1CemttMWNWSm1EOW1DSFJxTXpxOVFfNWdPUHJSWW9TMXlOQW11UWlYTkVOZXRLQWwtQkxTenlWTkZIN1ZyeU5QTkctUnp4V2Flby1sTE4xaURsTmVqbTZZdHVrZWoxdw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial forays into digital loan against securities; share jumps 5%’,Fortune India,2025-04-08 09:32:19,https://news.google.com./read/CBMitgFBVV95cUxOYkVfY0kydnJ2QmVJMGUxeFB5MWNMc0ltTlhiLTR1N0Q1cEZmaldubHExSEtZOG42aFdjR3E0TndQQVY1Y1htZ2p0SGRGS0ZIa3JWYkpqWGJrd1FLTkZUNHRXeHZ0bW14aTNNbDdLcHdidGs5RS1Dc2p4eWFQbkpSVHdKX3IxUDg0XzhzaS1KbUkxekFUaXR3NkV5ODVRdE9QTU5vOU45VHZJLW9ZcTJUbVh5Y2JFQdIBwwFBVV95cUxQQ2N5VTNWM05HZGt1Sm9POFY5aTI5S2xpYWswRmd2MEFUc3JkeGR6S0V6NGE3TldXcjZLTjV4XzZDb0cwRlVBaXlGbkFycUFtcEkxYVRKMEJxcTByWjZ6YnFlU1NQOWl5dDRfT3ZDeDBWZG9XWDVId0FjVkN3QnJkdndtWWxsQTNNUkdkbHBvb3dUVjNIWWZHMVktV1U2VVBBWlJnWnhxWUFac056cEs5MS1kWXM2M2kyRFdCVFBvTlllT00?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"TRAI rules: Check Airtel, Jio, Vi network quality in your area, here's how",India TV News,2025-04-08 05:49:48,https://news.google.com./read/CBMizAFBVV95cUxOaUpwTWtwUXRpUUVRYXFjM055ZFR2ZGNfUWJqUE9sY1o5eGp1Vk5VZVVnaGVzMFlFSTZHRmFqMWdYTkhFWGxxTE1PcXRUanJTWndwZ0R4T0dsQzlqS3dodF9Mc3ozYVptaGp5X0dORTk0OTNjekFtakZNWXBRbWkzdk0xbzBueE1ZaXhhd3lKM0g4SVZvbGFoZUdtUDZzd0tkOGJiX1VCd2lxUnYxRlM1VnBRUWdaUHpPQVA3ZWJGZk9qRkRycTFyaWtIVjDSAdIBQVVfeXFMT2NhcUsweXhXNlNfTF9lNzFoOEF0c2U4NjJyMjFMaUpCbmhRNVpBM0hKY2Q3elREY0VnOWt4WTk5bWVuWnBEcThpVVZDRHRLbWdTN3N4RlFWeTZoZEtKNkYzNkZUWm0tUTJjSHl3VWdrT1JUNDBzQWpTYkluMGlSYm9scVFzb01sWGltQ05FY1B5NFUzMmVscmZUOGpkdU1zVlFuVjAtMWdNbTNONGV2YjdWdFIxSlAtRU9IbkVHc3FHcGJsR1NrSFFnLWw3dEJxZDdn?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial rises 5% as NBFC arm starts 10-minute Loan Against Securities,Business Standard,2025-04-08 09:15:28,https://news.google.com./read/CBMi2AFBVV95cUxOZGRnUlNsWnFybnpPSHNXNDFXT3ZCdUI3eFd1b3ZWVWR0R29XTDBaMDU0NkpxTDJMMUw0VHc4cHFtN2I3OUxhT0ZMVUFDd1g5UFM0LUNzSllSMXBZNFMtbUZTTEloNDg2VTZ0VGRtYV9SZE1JQVJjb3NxbUpmZnJyaHhMbkxkZnFfVGNwa2RSVVg5OFJaM3Z2NTltajZGalI0ZVlENEg4SnBfTEgzc2ticGlRTmRSQ24yRmFnSVhCYVZEU0JrQmdTQzZxM0Njc2dfN05SdXFBenPSAd4BQVVfeXFMT1FNd2RscXoyTzZRTUhTdWk2Z0R6SWVPcGliVVpUTGtVeE00b0c0WlRTeGZkYjNKT2NiaEtxZWJYamwtUll5aHJsMFMzQ1p0ekJEd3psQnVXaWdFYktjMGE5dkR0TzZ2UElweTRMR3NjdXhuSTFtQkg0WEdLcEFFcGFINFZkazJSZUtEQ0dmdmwzTkhiYlhOREMzbTRyUEhIWjRmRU5RTGpfWmg2ZF9TeVJMbmFCc01rSmVVTGFoVk56RHRfU0pGWHZWMlNqY2IwNE1MbDI0cHVMWXhnRHdB?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Big gains for Jio, bumps for rivals likely in Q4",The Economic Times,2025-04-07 18:18:51,https://news.google.com./read/CBMiywFBVV95cUxOMXRlRjV1SFNmNmlXb0E0TDlheWZFWG5abWpqWll1N1YydkMyXzFsWFdEMXI2dXRfR0l2UTllYkdZODhHemU1UFZud1RpMmlWMWM3YUtuTFlURndOZmRWa1lXcnEzZE1Qd1VLMTkyUVBHSWdjb1ljQVVValJVOUEydmlxdERLNmJEbFJRamhBd2JRaVBFcTdESzBvWkZqVkJVUFpWSGJRY0hvd0pETnItSnZOV2NFSmhDV0hidlJpMVNlS282UzJoZEJuSdIB0AFBVV95cUxQWjEwNHRNQXBmcDhpbXNIVzI0MjViazdMZVN3UVphamlrNW9PZ2NmQmMwUkxmWGJvWnJnaFl0VFhkR2FvZVFLd3BpeXU0NFhKLU5PTVdtS1hXOFJQUWxzajFqTkhCOGpSMjUxRkFXYmxkMDNQNU94TjJCV3R1OUR4X19TOVlWU3hDamJncHhhQ1NHSU01VDNQa0ROWVBZc1lFZ3QyaTd6ZXpxX3EyNll2d252NUI5Umhqc0FzazhJOWRpd25objg1a3BKVThGSGVw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Finance launches loan against security offering for customers,Business Standard,2025-04-08 14:11:44,https://news.google.com./read/CBMizAFBVV95cUxPVC1FaDZpbHBLTlBFZGwySnBublh5NTlkd3hoVmJodkFKVjNRQm9sU1QzZzRVQ1VUS3BleGZQa0hVc1poVndDWS1FZFdrS19GaXMzNGlsSFJ6OV81VzB2bTFQaEg0TXo1akthM1c2YmF2YkJLbERMcFMzNmw2N21wYWpBWDhRMnhrSHBVem4tREIzMFowMC1OeDI2M1pzM3ViMmppcGxLUnVnY29xWWl0RVltWVQxRmVmSjk5aXZ1Sk9wUEs2MTFOMWhTZjXSAdIBQVVfeXFMTmE2OXZyZTAzQUl3emZMV0xnRzZGOVRKUnZDbDF2V2pNWlBtZzVUT28yOHFZUlUzYVdNaHZQQVF3b3JLZjVqTThSbGF1My1IZTJ5NTNGQ2ZSaHFVbDJNc29fWklvYVBLNzlUQTdTakVWTEdYOWNiMHRJTjJhN1BWWVhKRmw0aXdoZDRLSjFSSzRNek9RbUV2cEZGbUd2TVZEbnJJYlZGcFFLa3JaVWhFeUdUSTNab2ZqZ3BzV1pVaVd4eFp5UzE0NkVqOW5xQVJtMEdR?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Stock Gains 6% As Firm Ventures Into Loan Against Securities,BW Businessworld,2025-04-08 12:12:19,https://news.google.com./read/CBMiuAFBVV95cUxPTnRENm9JbHFuU0E5MFdfTEc4c1ludWtGUGtjcmxvOUdaNTY1Q2s5V0xha2k5bW1XTjdGdWpjdDhTaWdxQUltMXktQUtqR3ZGZlFQaTEyV0Y5bkZOWlNDRVBibEJmcTZ5TEJlaE9TbzJJYmpIa1F0SHFRX21Ka1MxS1F2ellpUUtUazZrbmFtN1dQbWhlSGV1WV9OREFzUmotVnZOdDBXNnZkaUpJeXVTR0hCVjdUdzVK?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Allianz (XTRA:ALV) Targets India Reentry With Jio Financial Alliance,simplywall.st,2025-04-10 02:42:18,https://news.google.com./read/CBMiygFBVV95cUxNTkxjcTdBWFlZbUprOWYyVko5dzBORDRaQVZmSXpBZmM3MktrT2EyNkpTRHZnLWhROHY4VXdPMDhNOFZLRF9jcEI5LWVYZTJBQS1xclUyLW9iYUN3eXJoS2pnaWh6WkNuNTNGbmRWMmI2cnNtdmpkaFo5SUUxa1M1VmRxRk1Cc05SUlFVNTFjQnBlZ0NRdDFkVXNPNnZJNEtVNF8tUW9YZXVPaWNHNWYtQlhIamZZbXhvNTFBQUJfa080ZVBrYU5QV1BB0gHPAUFVX3lxTE9NZHZwOXRXOTV1WVdwbDVzTHdtbkdmMi1UTG5lUXJvak5UTk90TDE4YWVyVVA0bkViMmF0STM1QWFzaDZqZS1Xd1dmTXpERFhzNDBGRF90ZGxtUVp3NmlyRnc3VjBienFVWV9FYW0xMzFHbzJmRFpQZ0wwWE5Ha1NVRG9MQnFPTTV5UGxnLUtUY0FfSDRmZXhaZF9fNDBvU0ppT3AzdFJXRG90Sy1jSi1lR3NnQVZFWHM1NDhDZVNNVkRjTFBUMjI3RmxRelVrbw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Finance to provide digital loans against securities,Times of India,2025-04-07 14:00:00,https://news.google.com./read/CBMi2AFBVV95cUxONE5mMWRyemtPLTNHeHBMY0F6UmdDLW5CcnNxR2djVmgtalJ6YUJUZXladEx6T3JMVlNpMERqZGpiQjB6WjJqU3B4VENXNVVJdENwNGR5M3o5LVZfdmFlREhhVXRVTlQxaFM0N2JPcFVkcUpaOC1iUG9xdEdhaHlNbWNkcXc1eXVjZEZuSmNMQmVmYW0zSEFpb1pkMVZBdEJubW95RU5EdDh0X2pveDZJMTlVd1pCYVE5VTllZ3FsU05OSllWYVNMcmp5eFB1YzVIVnRNeGdQLUfSAd4BQVVfeXFMTVBCenNJV3RNdV82M2VsOTJTTlZBUnpnQVZoanBuaUM1RjdKX3NqX05WNGk5LWR2WHRHaUp0Ul9GMU5vSXMzelJMZVBDUjV0U0lrWTZuZ0REVVlQS2dpNV9GLUxleUVHS3p3SUI1Rm15SEFPNFNBTHRoTzYxSEo1UWwtbmxsSHVvcFVhSnVRQ2JTaVotYVdzRkl0WlpReVlQNnRZSXFNV1RsRk1zamhMQXV0N2p3Z0ROczZhalBLQW1ZWXhxVWt1RUttaW4tNHNTZHJXd0lrUWtMTnptc1ZB?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio extends unlimited offer till April 15 for ongoing cricket season,Business Standard,2025-04-01 07:00:00,https://news.google.com./read/CBMi0wFBVV95cUxQYlMtWHpqZ3lyYkN3YUViTGFtZUV0ck9uQ09pTGhLOVI5cndBNWlwdk9GWW9UYzV2QVcxZG5Ld0tXOThMbXdWNndkRTJGTzVOWmZHcHNRUmN6Um1laUx6OVJncHBWLWtJWnZDMUJqY0Y4V0psdkxKandaVUU4NlV1TnJCM1ZQTm5fSGxsck1tMkVpWnozMzFwWWsyTkdfVDZ3Z1RTRFIwenhaMXplc1VyZnBNN1FNdG9lWkYySU83T1AwMUR4U2RUMU9xV3BPZHh1UGlr0gHYAUFVX3lxTE52V1B2MktnN0FPYU1HclZrbzBsOHZySEtYcS13WWctcVJ4bDVkWE1KSHlBVWFLeFlCd1hkMkZOVzl1eThwYVFTOGdHY0xoMDVNeUZJYm5VNEcxbnBsTTlIbXZ0Rk5WX3lVSTVrckxJdjVDNlZycnhVZVF0TVktdktEX1U5YXI1TnliXzc3M3puVFhoTVoxSzdWMmJiUEtkQ2tMWWNlOFprOWRaU3FobGdUTlR4anVWdjNnaG1ybG1zamxUSDd5d3FfWHdWMkdESXA2V3EySzFTdA?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Services Shows Brief Recovery Amid Ongoing Market Pressures,MarketsMojo,2025-04-08 09:18:22,https://news.google.com./read/CBMi2wFBVV95cUxPbmhSd3h0aFJKOHRCYU1QdW51OVNMV2k4cE9oaDBEbFRoOFFCZlE0Q1AwUEV4WVg5Q0hVVTRXUW5YQmpzUzZlS2x4THlHQmJGbTVxaWM2czR4UmdheFpmRUpQbXc3RUhHRzVqYkdONEhGWmRIcVg2S1FMdS1xTFZCQ2Q2aFFydUtsZEVQYmJzNER4Q29KbVdvS3U2NUhtbUxfYzJuSEpteEhyczd1cksyOXZtZ3pzcXphNGI4RVhWMndCSC10YWEyNVE5eVg4Zm94dkl2NnB0MDdKOWc?hl=en-IN&gl=IN&ceid=IN%3Aen
